PARTNUMBER;OPERACION;POSTURA;RECURSO;TECNOLOGIA;CENTRO_MECANIZADO;PIEZAS_SIMULTANEAS;TIEMPO_FIJO_MIN;TIEMPO_VARIABLE_MIN;OEE
PARTNUMBER_11059;1740020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_7;1;0.000;10.000;85.000
PARTNUMBER_11060;800020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;9.000;50.000
PARTNUMBER_11060;800030;POSTURA_1;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;18.000;50.000
PARTNUMBER_11060;800040;POSTURA_3;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_11060;800050;POSTURA_4;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;4.000;85.000
PARTNUMBER_11060;800060;POSTURA_5;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11060;800070;POSTURA_6;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11060;840020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_11060;1740020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_7;1;0.000;10.000;85.000
PARTNUMBER_3636;1200020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;20.000;78.000
PARTNUMBER_11061;900010;POSTURA_2;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_1;5;30.000;3.000;60.000
PARTNUMBER_11061;900020;POSTURA_0;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_1;5;30.000;6.290;65.000
PARTNUMBER_11061;900020;POSTURA_0;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_12;5;0.000;9.000;75.000
PARTNUMBER_11061;900030;POSTURA_1;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_12;5;0.000;5.600;65.000
PARTNUMBER_11061;900030;POSTURA_1;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_11061;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_12;1;0.000;3.990;85.000
PARTNUMBER_11062;800020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;26.000;66.520
PARTNUMBER_11062;800030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_11062;800040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;3.000;85.000
PARTNUMBER_11062;800050;POSTURA_4;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11062;800060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11062;840020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_4755;800020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;26.000;69.790
PARTNUMBER_4755;800030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_4755;800040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;3.000;85.000
PARTNUMBER_4755;800050;POSTURA_4;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_4755;800060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_4755;840020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_11063;800020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;28.000;60.000
PARTNUMBER_11063;800030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_11063;800040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;3.000;85.000
PARTNUMBER_11063;800050;POSTURA_4;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11063;800060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11063;840020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_11064;800020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;28.000;60.000
PARTNUMBER_11064;800030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_11064;800040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;3.000;85.000
PARTNUMBER_11064;800050;POSTURA_4;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11064;800060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11064;840020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_3744;900020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;13.000;50.000
PARTNUMBER_3744;900030;POSTURA_1;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;10.000;20.000;50.000
PARTNUMBER_3744;900040;POSTURA_3;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_3744;900050;POSTURA_4;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;4.000;85.000
PARTNUMBER_3744;900060;POSTURA_5;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_3744;900070;POSTURA_6;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_3744;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_11065;900020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;13.000;50.000
PARTNUMBER_11065;900030;POSTURA_1;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;10.000;20.000;50.000
PARTNUMBER_11065;900040;POSTURA_3;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_11065;900050;POSTURA_4;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;4.000;85.000
PARTNUMBER_11065;900060;POSTURA_5;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11065;900070;POSTURA_6;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11065;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_11066;900020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;3.000;50.000
PARTNUMBER_11066;900030;POSTURA_1;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;10.000;8.000;50.000
PARTNUMBER_11066;900040;POSTURA_3;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_11066;900050;POSTURA_4;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_11066;900060;POSTURA_5;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11066;900070;POSTURA_6;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11066;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_11066;2700020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_7;1;0.000;10.000;85.000
PARTNUMBER_11067;900020;POSTURA_0;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;3.000;50.000
PARTNUMBER_11067;900030;POSTURA_1;RECURSO_66;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;10.000;8.000;50.000
PARTNUMBER_11067;900040;POSTURA_3;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_11067;900050;POSTURA_4;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_11067;900060;POSTURA_5;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11067;900070;POSTURA_6;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_11067;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_11067;2700020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_7;1;0.000;10.000;85.000
