oidx;ORDEN;PARTNUMBER;CANTIDAD;N_OPERACIONES;FECHA_PROVEEDOR;deadline_work_min;work_min;slack_min;cr;n_alternativas;n_grupos_recurso;duracion_media_operacion_min;duracion_max_operacion_min;operacion_min;operacion_max;log_cantidad;log_work_min;log_deadline_work_min;slack_relativo;log_cr;ga_rank_target;nn_priority_score;escenario_objetivo_ga;modelo_prioridad
1987;ORDEN_12641;PARTNUMBER_5869;50.0;1;2026-05-27;8640.0;666.6666666666667;7973.333333333333;12.959999999999999;1;1;666.6666666666667;666.6666666666667;800020;800020;3.9318256327243257;6.503789046997709;9.0642735958414;11.959999999999997;2.6361960973342264;0.24709926944563815;0.27606815;inicial;TorchGCN_prioridad_desde_GA
1988;ORDEN_12644;PARTNUMBER_3821;60.0;3;2026-06-30;43200.0;1461.9909927288033;41738.0090072712;29.548745659073646;3;3;487.33033090960106;746.3570666982586;900020;900040;4.110873864173311;7.288238244288118;10.673618922112436;20.0;3.4193236261518822;0.48259561667382894;0.46360633;inicial;TorchGCN_prioridad_desde_GA
1989;ORDEN_12656;PARTNUMBER_4514;40.0;6;2026-07-07;50400.0;3849.6371621203693;46550.36283787963;13.092142941658382;6;5;641.6061936867283;1738.8888888888891;800020;1200020;3.713572066704308;8.255993910243411;10.827766295132466;12.092142941658382;2.6456174038889704;0.8332617103566824;0.73348534;inicial;TorchGCN_prioridad_desde_GA
1990;ORDEN_12660;PARTNUMBER_5735;400.0;1;2026-08-03;77760.0;1619.9524940617578;76140.04750593824;48.00140762463343;1;1;1619.9524940617578;1619.9524940617578;800020;800020;5.993961427306569;7.390769214743465;11.261395299133936;20.0;3.8918490247313486;0.5238504512247529;0.5426923;inicial;TorchGCN_prioridad_desde_GA
1991;ORDEN_12667;PARTNUMBER_63;15.0;6;2026-05-23;5760.0;4815.34254379718;944.65745620282;1.1961765850738215;6;6;802.5570906328634;1972.6534681669277;1000020;1400020;2.772588722239781;8.479770110663042;8.658866349732383;0.1961765850738216;0.7867179325609498;0.8856897292651482;0.8741323;inicial;TorchGCN_prioridad_desde_GA
1992;ORDEN_12672;PARTNUMBER_921;260.0;2;2026-07-15;59040.0;3893.568627450981;55146.43137254902;15.1634671554902;2;2;1946.7843137254904;3413.3333333333335;900020;900030;5.564520407322694;8.267338201838069;10.98598739680029;14.1634671554902;2.782753581781151;0.8366996132359261;0.83442175;inicial;TorchGCN_prioridad_desde_GA
1993;ORDEN_12673;PARTNUMBER_456;5.0;4;2026-08-30;106560.0;182.5668449197861;106377.43315508022;583.676625659051;4;4;45.64171122994652;127.27272727272727;1400020;1800020;1.791759469228055;5.21257887865371;11.576472870114568;20.0;6.371058917743323;0.03738719381177482;0.061249733;inicial;TorchGCN_prioridad_desde_GA
1994;ORDEN_12680;PARTNUMBER_407;16.0;5;2026-06-29;41760.0;937.0368445861515;40822.96315541385;44.56601705821246;5;4;187.4073689172303;293.7864077669903;650010;650050;2.833213344056216;6.84378922817738;10.639718168629964;20.0;3.8191621987395252;0.3343360550064461;0.38737515;inicial;TorchGCN_prioridad_desde_GA
1995;ORDEN_12692;PARTNUMBER_391;60.0;3;2026-06-24;37440.0;1266.8807155655238;36173.11928443448;29.5529007111669;3;3;422.29357185517466;1031.5652456882526;800020;800040;4.110873864173311;7.145102057674187;10.530521639636548;20.0;3.4194596307392047;0.4301675977653631;0.485332;inicial;TorchGCN_prioridad_desde_GA
1996;ORDEN_12696;PARTNUMBER_2102;40.0;7;2026-08-01;77760.0;1247.2911025385818;76512.70889746142;62.34310486279982;7;7;178.1844432197974;541.4759406051134;800020;1200020;3.713572066704308;7.129530776968847;11.261395299133936;20.0;4.1485660588986795;0.42501074344649764;0.3286615;inicial;TorchGCN_prioridad_desde_GA
1997;ORDEN_12701;PARTNUMBER_5878;30.0;6;2026-07-04;48960.0;852.1575444711144;48107.84245552889;57.45416480515546;6;5;142.02625741185238;572.945779765232;1400020;1800020;3.4339872044851463;6.748944225011141;10.798779341814225;20.0;4.0682429395311255;0.3094112591319295;0.2975381;inicial;TorchGCN_prioridad_desde_GA
1998;ORDEN_12704;PARTNUMBER_3079;10.0;5;2026-06-06;20160.0;246.26696832579188;19913.733031674208;81.86237942122186;7;4;49.25339366515838;115.38461538461539;800020;1200020;2.3978952727983707;5.510468596361529;9.911505324129712;20.0;4.4171811523994196;0.11516974645466266;0.117739275;inicial;TorchGCN_prioridad_desde_GA
1999;ORDEN_12707;PARTNUMBER_3213;60.0;7;2026-07-23;67680.0;1374.7899159663866;66305.2100840336;49.22933985330073;10;6;196.3985594237695;500.0;1000020;1400020;4.110873864173311;7.226783329486906;11.122560769584661;20.0;3.9165993151970064;0.46540610227761064;0.4706606;inicial;TorchGCN_prioridad_desde_GA
2000;ORDEN_12708;PARTNUMBER_1459;100.0;5;2026-06-05;18720.0;1926.0180995475114;16793.981900452487;9.719534829084928;7;4;385.20361990950227;723.0769230769231;800020;1200020;4.61512051684126;7.56372906097405;9.837401167408268;8.719534829084928;2.372067761891919;0.6042114310270735;0.41221014;inicial;TorchGCN_prioridad_desde_GA
2001;ORDEN_12720;PARTNUMBER_200;35.0;6;2026-06-02;14400.0;4045.0284857995107;10354.97151420049;3.559925486446556;6;5;674.1714142999185;3610.9108387406873;1400020;1800020;3.58351893845611;8.305491058187215;9.575052927597383;2.5599254864465566;1.5173062827012394;0.8444348947142243;0.8507471;inicial;TorchGCN_prioridad_desde_GA
2002;ORDEN_12739;PARTNUMBER_1407;3.0;2;2026-08-01;77760.0;69.73624836449078;77690.2637516355;1115.0585502330357;2;2;34.86812418224539;55.6538954233143;1400020;1400030;1.3862943611198906;4.258958148224675;11.261395299133936;20.0;7.017558605931569;0.009883970777825527;0.15089796;inicial;TorchGCN_prioridad_desde_GA
2003;ORDEN_12743;PARTNUMBER_728;40.0;6;2026-05-30;12960.0;460.0;12500.0;28.17391304347826;6;5;76.66666666666667;200.0;1000020;1400020;3.713572066704308;6.133398042996649;9.469700127423375;20.0;3.3732749210425323;0.16373012462397937;0.15820208;inicial;TorchGCN_prioridad_desde_GA
2004;ORDEN_12745;PARTNUMBER_4236;8.0;6;2026-08-01;77760.0;393.8067621414763;77366.19323785852;197.45724927918957;6;5;65.63446035691273;274.98323272971163;1000020;1400020;2.1972245773362196;5.978396435430567;11.261395299133936;20.0;5.290573708061458;0.14997851310700472;0.15876411;inicial;TorchGCN_prioridad_desde_GA
2005;ORDEN_12747;PARTNUMBER_4100;40.0;1;2026-07-28;72000.0;121.483510694342;71878.51648930566;592.6730268863834;1;1;121.483510694342;121.483510694342;1500020;1500020;3.713572066704308;4.807976414347704;11.184435286790631;20.0;6.386328708016802;0.023635582294800173;0.04247524;inicial;TorchGCN_prioridad_desde_GA
2006;ORDEN_12751;PARTNUMBER_1686;8.0;4;2026-05-20;1440.0;1583.9265868511409;-143.92658685114088;0.9091330443936368;4;2;395.98164671278516;671.7597471022128;1400020;1400050;2.1972245773362196;7.36829336779462;7.273092595999522;-0.09086695560636313;0.6466492355543517;0.5178341211860765;0.41304582;inicial;TorchGCN_prioridad_desde_GA
2007;ORDEN_12756;PARTNUMBER_2843;18.0;3;2026-05-27;8640.0;1235.016659941742;7404.983340058257;6.995857044072235;3;2;411.6722199805807;831.8696731038947;1000020;1000040;2.9444389791664403;7.119649116844063;9.0642735958414;5.995857044072234;2.078923538048147;0.4194241512677267;0.58162606;inicial;TorchGCN_prioridad_desde_GA
2008;ORDEN_12778;PARTNUMBER_170;8.0;9;2026-11-01;171360.0;6181.064425770308;165178.9355742297;27.72338034296487;9;7;686.7849361967009;2276.470588235294;900020;1300030;2.1972245773362196;8.729407544147028;12.051527721332148;20.0;3.357711437217884;0.9080360979802321;0.799194;inicial;TorchGCN_prioridad_desde_GA
2009;ORDEN_12794;PARTNUMBER_1616;30.0;6;2026-07-23;67680.0;2537.8304670669163;65142.16953293308;26.668448061552667;9;5;422.9717445111526;1166.6666666666667;1000020;1400020;3.4339872044851463;7.839458807938108;11.122560769584661;20.0;3.320292704822649;0.7189514396218307;0.7231473;inicial;TorchGCN_prioridad_desde_GA
2010;ORDEN_12808;PARTNUMBER_175;16.0;8;2026-07-26;70560.0;2196.5501569039516;68363.44984309605;32.12309984282566;8;3;274.56876961299395;630.1538461538462;1000020;1000090;2.833213344056216;7.695098453828527;11.164232862915847;20.0;3.500230919425601;0.6643747314138375;0.6695703;inicial;TorchGCN_prioridad_desde_GA
2011;ORDEN_12815;PARTNUMBER_2307;30.0;3;2026-06-24;37440.0;1693.0454497286248;35746.95455027137;22.113995820963453;3;3;564.348483242875;1366.1498427843435;1000020;1000040;3.4339872044851463;7.434874704680082;10.530521639636548;20.0;3.140438313752137;0.5496347228190803;0.5426576;inicial;TorchGCN_prioridad_desde_GA
2012;ORDEN_12817;PARTNUMBER_56;30.0;3;2026-07-19;63360.0;1691.0895424836601;61668.91045751634;37.466969316683716;3;3;563.6965141612201;1277.7777777777778;1000010;1000030;3.4339872044851463;7.4337194598555305;11.056603809192042;20.0;3.6497999332263347;0.547486033519553;0.5281406;inicial;TorchGCN_prioridad_desde_GA
2013;ORDEN_12823;PARTNUMBER_5907;5.0;3;2026-05-27;8640.0;260.45776772247365;8379.542232277527;33.17236447025917;3;2;86.81925590749121;131.15384615384616;900020;900040;1.791759469228055;5.566272770357168;9.0642735958414;20.0;3.5314172609898145;0.11946712505371723;0.11632392;inicial;TorchGCN_prioridad_desde_GA
2014;ORDEN_12831;PARTNUMBER_5911;5.0;6;2026-06-24;37440.0;382.3529411764706;37057.64705882353;97.92;6;5;63.72549019607843;300.0;900020;1300020;1.791759469228055;5.9489560822761645;10.530521639636548;20.0;4.594311442653216;0.08465835840137516;0.14685439;inicial;TorchGCN_prioridad_desde_GA
2015;ORDEN_12835;PARTNUMBER_5913;3.0;6;2026-08-01;77760.0;280.94117647058823;77479.05882352941;276.78391959798995;6;4;46.82352941176472;228.0;900020;1300020;1.3862943611198906;5.641698455103415;11.261395299133936;20.0;5.626843543828402;0.12763214439192092;0.11064538;inicial;TorchGCN_prioridad_desde_GA
2016;ORDEN_12845;PARTNUMBER_969;85.0;2;2026-06-30;43200.0;1409.5813815241945;41790.41861847581;30.647396855715705;2;2;704.7906907620973;1010.5813815241945;1000020;1000030;4.454347296253507;7.251757225710787;10.673618922112436;20.0;3.45465589736296;0.4718521701761925;0.49802393;inicial;TorchGCN_prioridad_desde_GA
2017;ORDEN_12850;PARTNUMBER_3357;16.0;7;2026-06-12;25920.0;381.0300443413656;25538.969955658635;68.02613175767897;7;5;54.432863477337946;137.8951476518798;1000020;1400020;2.833213344056216;5.945499255622105;10.162808729968926;20.0;4.234485154026298;0.14740008594757198;0.10451563;inicial;TorchGCN_prioridad_desde_GA
2018;ORDEN_12859;PARTNUMBER_5565;6.0;4;2027-04-06;331200.0;399.8319327731093;330800.1680672269;828.3480453972256;4;4;99.95798319327733;325.7142857142858;1000020;1400020;1.9459101490553132;5.993542219184561;12.710480720812354;20.0;6.720639904660495;0.09153416415986249;0.070915386;inicial;TorchGCN_prioridad_desde_GA
2019;ORDEN_12869;PARTNUMBER_3916;47.0;6;2026-07-23;67680.0;6571.919851985904;61108.080148014094;10.298360528476081;6;4;1095.3199753309839;4371.420779929097;1000020;1400020;3.871201010907891;8.790713434668149;11.122560769584661;9.298360528476081;2.4246576292167386;0.9187795444778685;0.9505414;inicial;TorchGCN_prioridad_desde_GA
2020;ORDEN_12905;PARTNUMBER_4772;20.0;3;2026-07-06;48960.0;807.6923076923077;48152.307692307695;60.61714285714285;3;2;269.2307692307692;400.00000000000006;800020;800040;3.044522437723423;6.695418508114294;10.798779341814225;20.0;4.120940124958558;0.29651912333476577;0.2817517;inicial;TorchGCN_prioridad_desde_GA
2021;ORDEN_12908;PARTNUMBER_1889;30.0;2;2026-07-22;66240.0;2982.167704137679;63257.83229586232;22.212030499858795;2;2;1491.0838520688394;2682.167704137679;950020;950030;3.4339872044851463;8.00074100289346;11.101054885563546;20.0;3.1446707002969454;0.7632144391920929;0.7761389;inicial;TorchGCN_prioridad_desde_GA
2022;ORDEN_12933;PARTNUMBER_1527;30.0;8;2026-07-19;63360.0;4343.484578404365;59016.515421595635;14.587366170245762;11;8;542.9355723005456;1605.5555555555557;1000020;1400030;3.4339872044851463;8.376662406590457;11.056603809192042;13.587366170245762;2.7464607252593223;0.857327030511388;0.8062707;inicial;TorchGCN_prioridad_desde_GA
2023;ORDEN_12935;PARTNUMBER_1287;10.0;3;2026-06-23;36000.0;3546.271576208621;32453.728423791377;10.151506794211235;3;2;1182.0905254028735;2439.0243902439024;1400020;1400040;2.3978952727983707;8.173934016885978;10.491301994830229;9.151506794211235;2.411574627270025;0.8207993124194242;0.81714356;inicial;TorchGCN_prioridad_desde_GA
2024;ORDEN_12936;PARTNUMBER_5308;80.0;2;2026-05-30;12960.0;1106.4650134328251;11853.534986567174;11.712977674541554;2;2;553.2325067164126;783.6414840210604;1400020;1400030;4.394449154672439;7.009828910840456;9.469700127423375;10.712977674541552;2.542623335853925;0.3828964331757628;0.36749363;inicial;TorchGCN_prioridad_desde_GA
2025;ORDEN_12939;PARTNUMBER_5932;38.0;2;2026-08-16;92160.0;935.4567617655504;91224.54323823444;98.5187170233932;2;1;467.7283808827752;650.3736263736264;800020;800030;3.6635616461296463;6.842103350786828;11.431292326565295;20.0;4.600345737261803;0.3308981521272024;0.3420329;inicial;TorchGCN_prioridad_desde_GA
2026;ORDEN_12940;PARTNUMBER_5933;40.0;1;2026-05-20;1440.0;1629.757785467128;-189.7577854671281;0.8835668789808917;1;1;1629.757785467128;1629.757785467128;1000020;1000020;3.713572066704308;7.3968000848283095;7.273092595999522;-0.11643312101910831;0.6331672553405913;0.5251396648044693;0.5669174;inicial;TorchGCN_prioridad_desde_GA
2027;ORDEN_12941;PARTNUMBER_1413;14.0;6;2026-07-01;44640.0;2287.6637268609184;42352.33627313908;19.513357437919435;6;3;381.27728781015304;715.8868030260577;650010;650060;2.70805020110221;7.735723400842841;10.706407998237976;18.513357437919435;3.0210762562942914;0.6764073914911903;0.5978998;inicial;TorchGCN_prioridad_desde_GA
2028;ORDEN_12950;PARTNUMBER_150;8.0;8;2026-07-20;63360.0;1147.2144796380092;62212.78552036199;55.22942843259139;13;8;143.40180995475114;338.4615384615385;800010;840020;2.1972245773362196;7.045963388382126;11.056603809192042;20.0;4.0294402574399175;0.39707778255264287;0.38508576;inicial;TorchGCN_prioridad_desde_GA
2029;ORDEN_12964;PARTNUMBER_5939;4.0;5;2026-05-24;5760.0;239.60784313725492;5520.392156862745;24.0392798690671;5;4;47.92156862745098;130.0;900020;1300020;1.6094379124341003;5.483168401252222;8.658866349732383;20.0;3.2204457865957834;0.1125913192952299;0.15388319;inicial;TorchGCN_prioridad_desde_GA
2030;ORDEN_12966;PARTNUMBER_10;2.0;9;2026-08-23;99360.0;2154.7002801120448;97205.29971988796;46.113142007311225;9;7;239.41114223467164;958.8235294117648;900020;1300030;1.0986122886681098;7.675870905719559;11.506514961528898;20.0;3.8525519856123447;0.649763644177052;0.7840222;inicial;TorchGCN_prioridad_desde_GA
2031;ORDEN_12984;PARTNUMBER_210;30.0;3;2026-07-23;67680.0;1697.3907627501637;65982.60923724984;39.87296354219745;3;2;565.7969209167212;1006.1486864169927;1100020;1100040;3.4339872044851463;7.437436471579016;11.122560769584661;20.0;3.710468806378665;0.5522131499785131;0.5913111;inicial;TorchGCN_prioridad_desde_GA
2032;ORDEN_13004;PARTNUMBER_2959;30.0;6;2026-05-23;5760.0;2224.347637415622;3535.652362584378;2.5895232845403187;9;6;370.724606235937;1180.5;1000020;1400020;3.4339872044851463;7.707668423931014;8.658866349732383;1.5895232845403189;1.2780194038612003;0.6716802750322304;0.6540772;inicial;TorchGCN_prioridad_desde_GA
2033;ORDEN_13019;PARTNUMBER_1311;16.0;2;2026-07-17;61920.0;623.435294117647;61296.56470588235;99.32065217391305;2;2;311.7176470588235;521.5999999999999;900020;900030;2.833213344056216;6.436847711895901;11.033614658004002;20.0;4.608371577799614;0.23334765792866352;0.29938328;inicial;TorchGCN_prioridad_desde_GA
2034;ORDEN_13029;PARTNUMBER_562;4.0;9;2026-11-01;171360.0;8478.390084577277;162881.6099154227;20.21138427113829;9;7;942.0433427308085;4823.529411764706;800020;1200030;1.6094379124341003;9.045393802210766;12.051527721332148;19.211384271138286;3.054538031469944;0.9475719810915342;0.885111;inicial;TorchGCN_prioridad_desde_GA
2035;ORDEN_13032;PARTNUMBER_3264;21.0;2;2026-06-03;15840.0;2473.8823529411766;13366.117647058823;6.402891382918014;2;2;1236.9411764705883;2065.0;900020;900030;3.091042453358316;7.813948139707826;9.670356794688852;5.402891382918014;2.0018706513173963;0.706059303824667;0.7158842;inicial;TorchGCN_prioridad_desde_GA
2036;ORDEN_13033;PARTNUMBER_3374;40.0;3;2026-07-14;57600.0;588.0985832050593;57011.90141679494;97.94276273560742;3;3;196.0328610683531;283.37061894108876;1400020;1400040;3.713572066704308;6.378593543508724;10.961295207644392;20.0;4.594541528753228;0.2161581435324452;0.18593875;inicial;TorchGCN_prioridad_desde_GA
2037;ORDEN_13036;PARTNUMBER_927;25.0;7;2026-06-30;43200.0;2016.959785369752;41183.04021463025;21.418374482900518;7;6;288.13711219567887;1388.235294117647;1000020;1400020;3.258096538021482;7.6098422727515365;10.673618922112436;20.0;3.1098809120227044;0.6261280618822518;0.6367271;inicial;TorchGCN_prioridad_desde_GA
2038;ORDEN_13038;PARTNUMBER_1544;60.0;2;2026-06-24;37440.0;3310.7153903430894;34129.28460965691;11.308734090887858;2;2;1655.3576951715447;3067.1859785783836;1000020;1000030;4.110873864173311;8.105221578945285;10.530521639636548;10.308734090887858;2.5103090990747527;0.8053287494628276;0.78244734;inicial;TorchGCN_prioridad_desde_GA
2039;ORDEN_13059;PARTNUMBER_5137;70.0;5;2026-06-30;43200.0;1092.6214437099106;42107.37855629009;39.5379390077846;5;5;218.52428874198213;739.6802672393223;800020;1200020;4.2626798770413155;6.997249893584279;10.673618922112436;20.0;3.702238301245708;0.3764503652771809;0.4029178;inicial;TorchGCN_prioridad_desde_GA
2040;ORDEN_13071;PARTNUMBER_575;30.0;3;2026-06-20;34560.0;1686.0784313725492;32873.92156862745;20.497267124084193;3;3;562.0261437908497;1267.6666666666667;1000010;1000030;3.4339872044851463;7.430753573090962;10.450481157684562;19.497267124084193;3.06792581654668;0.5423291792006876;0.53653336;inicial;TorchGCN_prioridad_desde_GA
2041;ORDEN_13079;PARTNUMBER_3956;52.0;3;2026-06-10;23040.0;1019.6523248933421;22020.34767510666;22.595937298931805;3;2;339.8841082977807;697.2067039106145;900020;900040;3.970291913552122;6.928197236072622;10.045030516645731;20.0;3.161074548861989;0.3528147829823807;0.34721226;inicial;TorchGCN_prioridad_desde_GA
2042;ORDEN_13086;PARTNUMBER_995;20.0;6;2026-08-30;106560.0;611.4421855995296;105948.55781440047;174.27649336219105;6;6;101.90703093325493;250.0;800020;1200020;3.044522437723423;6.417454547105874;11.576472870114568;20.0;5.166364689166226;0.22862054146970348;0.20883764;inicial;TorchGCN_prioridad_desde_GA
2043;ORDEN_13087;PARTNUMBER_2983;13.0;3;2026-08-04;79200.0;680.2144343372862;78519.7855656627;116.43387144108803;3;3;226.7381447790954;327.6243093922652;900020;900040;2.6390573296152584;6.52387713813727;11.279744203985432;20.0;4.765875378908902;0.2505371723248818;0.20488763;inicial;TorchGCN_prioridad_desde_GA
2044;ORDEN_13088;PARTNUMBER_2668;15.0;6;2026-06-05;18720.0;1980.1960784313726;16739.803921568626;9.45360926824438;8;6;330.0326797385621;1516.6666666666667;900020;1300020;2.772588722239781;7.591456021321538;9.837401167408268;8.45360926824438;2.34694730330031;0.6158143532445208;0.6831707;inicial;TorchGCN_prioridad_desde_GA
2045;ORDEN_13109;PARTNUMBER_5980;8.0;6;2026-07-07;50400.0;2825.5042016806724;47574.49579831933;17.837524350528646;6;5;470.9173669467787;1767.142857142857;900020;1300020;2.1972245773362196;7.946795962645524;10.827766295132466;16.83752435052865;2.935850856614215;0.7430167597765364;0.742514;inicial;TorchGCN_prioridad_desde_GA
2046;ORDEN_13111;PARTNUMBER_3797;60.0;4;2026-06-30;43200.0;4757.884320328991;38442.11567967101;9.07966589591503;4;3;1189.4710800822477;2248.1012658227846;1000020;1000050;4.110873864173311;8.467768533267154;10.673618922112436;8.079665895915031;2.310520116847382;0.8805328749462827;0.9284873;inicial;TorchGCN_prioridad_desde_GA
2047;ORDEN_13117;PARTNUMBER_1903;30.0;3;2026-07-23;67680.0;1731.08154687897;65948.91845312103;39.09694498333874;3;2;577.02718229299;1544.0853467210543;1000020;1000040;3.4339872044851463;7.457079170507666;11.122560769584661;20.0;3.691300146456156;0.5608079071766222;0.592233;inicial;TorchGCN_prioridad_desde_GA
